qset	tset	eval	qsetname	tsetname
26908.0	6098.0	0.0006096	LEIY01000035.1	KM389459.1
26908.0	6135.0	0.0006096	LEIY01000035.1	KM389461.1
26908.0	2023.0	0.003035	LEIY01000035.1	KU199708.1
26908.0	995.0	0.01678	LEIY01000035.1	JX434031.1
26908.0	6079.0	0.01678	LEIY01000035.1	KM389243.1
26908.0	6079.0	0.01678	LEIY01000035.1	KM389246.1
26908.0	6079.0	0.01678	LEIY01000035.1	KM389245.1
26908.0	6079.0	0.01678	LEIY01000035.1	KM389242.1
26908.0	6079.0	0.01678	LEIY01000035.1	KM389244.1
26908.0	1681.0	0.04869	LEIY01000035.1	KT968831.1
26908.0	757.0	0.2058	LEIY01000035.1	JQ762257.1
26908.0	1565.0	0.2058	LEIY01000035.1	KM233689.1
26908.0	3403.0	0.2058	LEIY01000035.1	JQ067085.2
26908.0	3430.0	0.2058	LEIY01000035.1	JN811560.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389326.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389328.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389333.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389331.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389334.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389335.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389327.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389329.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389332.1
26908.0	6074.0	0.2058	LEIY01000035.1	KM389330.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389340.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389347.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389342.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389344.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389338.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389343.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389336.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389345.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389339.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389346.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389341.1
26908.0	6081.0	0.2058	LEIY01000035.1	KM389337.1
26908.0	2281.0	0.4311	LEIY01000035.1	JX495042.1
26908.0	6078.0	0.4311	LEIY01000035.1	KM389233.1
26908.0	6078.0	0.4311	LEIY01000035.1	KM389234.1
26908.0	6078.0	0.4311	LEIY01000035.1	KM389236.1
26908.0	6078.0	0.4311	LEIY01000035.1	KM389235.1
26908.0	1514.0	0.9617	LEIY01000035.1	LN610590.1
26910.0	6077.0	0.4863	LEIZ01000005.1	KM389231.1
26910.0	6077.0	0.4863	LEIZ01000005.1	KM389230.1
26910.0	6077.0	0.4863	LEIZ01000005.1	KM389232.1
26910.0	6077.0	0.4863	LEIZ01000005.1	KM389229.1
26910.0	1245.0	0.8085	LEIZ01000005.1	HG798806.1
26911.0	1245.0	3.347e-05	LEIZ01000017.1	HG798806.1
26911.0	6098.0	6.776e-05	LEIZ01000017.1	KM389459.1
26911.0	6135.0	6.776e-05	LEIZ01000017.1	KM389461.1
26911.0	2023.0	0.0019370000000000001	LEIZ01000017.1	KU199708.1
26911.0	3430.0	0.003218	LEIZ01000017.1	JN811560.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389340.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389347.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389342.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389344.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389338.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389343.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389336.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389345.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389339.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389346.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389341.1
26911.0	6081.0	0.003218	LEIZ01000017.1	KM389337.1
26911.0	6079.0	0.005023	LEIZ01000017.1	KM389243.1
26911.0	6079.0	0.005023	LEIZ01000017.1	KM389246.1
26911.0	6079.0	0.005023	LEIZ01000017.1	KM389245.1
26911.0	6079.0	0.005023	LEIZ01000017.1	KM389242.1
26911.0	6079.0	0.005023	LEIZ01000017.1	KM389244.1
26911.0	995.0	0.005734	LEIZ01000017.1	JX434031.1
26911.0	1565.0	0.01142	LEIZ01000017.1	KM233689.1
26911.0	757.0	0.013030000000000002	LEIZ01000017.1	JQ762257.1
26911.0	3403.0	0.013030000000000002	LEIZ01000017.1	JQ067085.2
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389326.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389328.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389333.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389331.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389334.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389335.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389327.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389329.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389332.1
26911.0	6074.0	0.013030000000000002	LEIZ01000017.1	KM389330.1
26911.0	198.0	0.04589	LEIZ01000017.1	AY394005.1
26911.0	1514.0	0.06276	LEIZ01000017.1	LN610590.1
26911.0	1408.0	0.117	LEIZ01000017.1	KF475786.1
26911.0	961.0	0.1402	LEIZ01000017.1	JX434033.1
26911.0	1555.0	0.1593	LEIZ01000017.1	HE584812.1
26911.0	471.0	0.1595	LEIZ01000017.1	DQ873690.1
26911.0	6485.0	0.1595	LEIZ01000017.1	KU199707.1
26911.0	373.0	0.1812	LEIZ01000017.1	DQ631426.1
26911.0	1419.0	0.217	LEIZ01000017.1	KJ477077.1
26911.0	6076.0	0.217	LEIZ01000017.1	KM389460.1
26911.0	6077.0	0.2391	LEIZ01000017.1	KM389231.1
26911.0	6077.0	0.2391	LEIZ01000017.1	KM389230.1
26911.0	6077.0	0.2391	LEIZ01000017.1	KM389232.1
26911.0	6077.0	0.2391	LEIZ01000017.1	KM389229.1
26911.0	6088.0	0.2468	LEIZ01000017.1	KM389278.1
26911.0	6088.0	0.2468	LEIZ01000017.1	KM389279.1
26911.0	6088.0	0.2468	LEIZ01000017.1	KM389274.1
26911.0	6088.0	0.2468	LEIZ01000017.1	KM389277.1
26911.0	6088.0	0.2468	LEIZ01000017.1	KM389276.1
26911.0	6088.0	0.2468	LEIZ01000017.1	KM389273.1
26911.0	6088.0	0.2468	LEIZ01000017.1	KM389275.1
26911.0	1681.0	0.3177	LEIZ01000017.1	KT968831.1
26911.0	2142.0	0.3254	LEIZ01000017.1	KX198612.1
26911.0	2281.0	0.52	LEIZ01000017.1	JX495042.1
26911.0	3429.0	0.5466	LEIZ01000017.1	JN808773.1
26911.0	1295.0	0.6211	LEIZ01000017.1	HM624080.1
26911.0	4833.0	0.6211	LEIZ01000017.1	KT968832.1
26911.0	6080.0	0.6211	LEIZ01000017.1	KM389462.1
26911.0	7668.0	0.6211	LEIZ01000017.1	MH643778.1
26911.0	976.0	0.8416	LEIZ01000017.1	JX434030.1
26911.0	2032.0	0.8416	LEIZ01000017.1	KU199709.1
26911.0	560.0	0.9558	LEIZ01000017.1	EU272036.1
26911.0	931.0	0.9558	LEIZ01000017.1	JX434032.1
26911.0	6085.0	0.9558	LEIZ01000017.1	KM389464.1
26911.0	7667.0	0.9558	LEIZ01000017.1	MH643777.1
26912.0	560.0	0.009951999999999999	LEJA01000036.1	EU272036.1
26912.0	976.0	0.009951999999999999	LEJA01000036.1	JX434030.1
26912.0	1419.0	0.009951999999999999	LEJA01000036.1	KJ477077.1
26912.0	6076.0	0.009951999999999999	LEJA01000036.1	KM389460.1
26912.0	6085.0	0.009951999999999999	LEJA01000036.1	KM389464.1
26912.0	6088.0	0.009951999999999999	LEJA01000036.1	KM389278.1
26912.0	6088.0	0.009951999999999999	LEJA01000036.1	KM389279.1
26912.0	6088.0	0.009951999999999999	LEJA01000036.1	KM389274.1
26912.0	6088.0	0.009951999999999999	LEJA01000036.1	KM389277.1
26912.0	6088.0	0.009951999999999999	LEJA01000036.1	KM389276.1
26912.0	6088.0	0.009951999999999999	LEJA01000036.1	KM389273.1
26912.0	6088.0	0.009951999999999999	LEJA01000036.1	KM389275.1
26912.0	7667.0	0.009951999999999999	LEJA01000036.1	MH643777.1
26913.0	1245.0	3.633e-05	LEJA01000064.1	HG798806.1
26913.0	6098.0	7.593e-05	LEJA01000064.1	KM389459.1
26913.0	6135.0	7.593e-05	LEJA01000064.1	KM389461.1
26913.0	2023.0	0.002132	LEJA01000064.1	KU199708.1
26913.0	3430.0	0.003597	LEJA01000064.1	JN811560.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389340.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389347.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389342.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389344.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389338.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389343.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389336.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389345.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389339.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389346.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389341.1
26913.0	6081.0	0.003597	LEJA01000064.1	KM389337.1
26913.0	6079.0	0.005526	LEJA01000064.1	KM389243.1
26913.0	6079.0	0.005526	LEJA01000064.1	KM389246.1
26913.0	6079.0	0.005526	LEJA01000064.1	KM389245.1
26913.0	6079.0	0.005526	LEJA01000064.1	KM389242.1
26913.0	6079.0	0.005526	LEJA01000064.1	KM389244.1
26913.0	995.0	0.006209	LEJA01000064.1	JX434031.1
26913.0	1565.0	0.012759999999999999	LEJA01000064.1	KM233689.1
26913.0	757.0	0.01433	LEJA01000064.1	JQ762257.1
26913.0	3403.0	0.01433	LEJA01000064.1	JQ067085.2
26913.0	6074.0	0.01433	LEJA01000064.1	KM389326.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389328.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389333.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389331.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389334.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389335.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389327.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389329.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389332.1
26913.0	6074.0	0.01433	LEJA01000064.1	KM389330.1
26913.0	198.0	0.05041	LEJA01000064.1	AY394005.1
26913.0	2142.0	0.06567	LEJA01000064.1	KX198612.1
26913.0	1514.0	0.06894	LEJA01000064.1	LN610590.1
26913.0	1408.0	0.1284	LEJA01000064.1	KF475786.1
26913.0	961.0	0.1562	LEJA01000064.1	JX434033.1
26913.0	1555.0	0.1748	LEJA01000064.1	HE584812.1
26913.0	471.0	0.1751	LEJA01000064.1	DQ873690.1
26913.0	6485.0	0.1751	LEJA01000064.1	KU199707.1
26913.0	373.0	0.1958	LEJA01000064.1	DQ631426.1
26913.0	1419.0	0.2381	LEJA01000064.1	KJ477077.1
26913.0	6076.0	0.2381	LEJA01000064.1	KM389460.1
26913.0	6077.0	0.2544	LEJA01000064.1	KM389231.1
26913.0	6077.0	0.2544	LEJA01000064.1	KM389230.1
26913.0	6077.0	0.2544	LEJA01000064.1	KM389232.1
26913.0	6077.0	0.2544	LEJA01000064.1	KM389229.1
26913.0	6088.0	0.2667	LEJA01000064.1	KM389278.1
26913.0	6088.0	0.2667	LEJA01000064.1	KM389279.1
26913.0	6088.0	0.2667	LEJA01000064.1	KM389274.1
26913.0	6088.0	0.2667	LEJA01000064.1	KM389277.1
26913.0	6088.0	0.2667	LEJA01000064.1	KM389276.1
26913.0	6088.0	0.2667	LEJA01000064.1	KM389273.1
26913.0	6088.0	0.2667	LEJA01000064.1	KM389275.1
26913.0	1681.0	0.3329	LEJA01000064.1	KT968831.1
26913.0	2281.0	0.553	LEJA01000064.1	JX495042.1
26913.0	3429.0	0.5992	LEJA01000064.1	JN808773.1
26913.0	1295.0	0.6705	LEJA01000064.1	HM624080.1
26913.0	4833.0	0.6705	LEJA01000064.1	KT968832.1
26913.0	6080.0	0.6705	LEJA01000064.1	KM389462.1
26913.0	7668.0	0.6705	LEJA01000064.1	MH643778.1
26913.0	976.0	0.9084	LEJA01000064.1	JX434030.1
26913.0	2032.0	0.9084	LEJA01000064.1	KU199709.1
26913.0	560.0	1.016	LEJA01000064.1	EU272036.1
26913.0	931.0	1.016	LEJA01000064.1	JX434032.1
26913.0	6085.0	1.016	LEJA01000064.1	KM389464.1
26913.0	7667.0	1.016	LEJA01000064.1	MH643777.1
26914.0	1245.0	3.633e-05	LEJB01000032.1	HG798806.1
26914.0	6098.0	7.593e-05	LEJB01000032.1	KM389459.1
26914.0	6135.0	7.593e-05	LEJB01000032.1	KM389461.1
26914.0	2023.0	0.002132	LEJB01000032.1	KU199708.1
26914.0	3430.0	0.003597	LEJB01000032.1	JN811560.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389340.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389347.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389342.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389344.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389338.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389343.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389336.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389345.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389339.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389346.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389341.1
26914.0	6081.0	0.003597	LEJB01000032.1	KM389337.1
26914.0	6079.0	0.005526	LEJB01000032.1	KM389243.1
26914.0	6079.0	0.005526	LEJB01000032.1	KM389246.1
26914.0	6079.0	0.005526	LEJB01000032.1	KM389245.1
26914.0	6079.0	0.005526	LEJB01000032.1	KM389242.1
26914.0	6079.0	0.005526	LEJB01000032.1	KM389244.1
26914.0	995.0	0.006209	LEJB01000032.1	JX434031.1
26914.0	1565.0	0.012759999999999999	LEJB01000032.1	KM233689.1
26914.0	757.0	0.01433	LEJB01000032.1	JQ762257.1
26914.0	3403.0	0.01433	LEJB01000032.1	JQ067085.2
26914.0	6074.0	0.01433	LEJB01000032.1	KM389326.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389328.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389333.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389331.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389334.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389335.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389327.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389329.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389332.1
26914.0	6074.0	0.01433	LEJB01000032.1	KM389330.1
26914.0	198.0	0.05041	LEJB01000032.1	AY394005.1
26914.0	2142.0	0.06567	LEJB01000032.1	KX198612.1
26914.0	1514.0	0.06894	LEJB01000032.1	LN610590.1
26914.0	1408.0	0.1284	LEJB01000032.1	KF475786.1
26914.0	961.0	0.1562	LEJB01000032.1	JX434033.1
26914.0	1555.0	0.1748	LEJB01000032.1	HE584812.1
26914.0	471.0	0.1751	LEJB01000032.1	DQ873690.1
26914.0	6485.0	0.1751	LEJB01000032.1	KU199707.1
26914.0	373.0	0.1958	LEJB01000032.1	DQ631426.1
26914.0	1419.0	0.2381	LEJB01000032.1	KJ477077.1
26914.0	6076.0	0.2381	LEJB01000032.1	KM389460.1
26914.0	6077.0	0.2544	LEJB01000032.1	KM389231.1
26914.0	6077.0	0.2544	LEJB01000032.1	KM389230.1
26914.0	6077.0	0.2544	LEJB01000032.1	KM389232.1
26914.0	6077.0	0.2544	LEJB01000032.1	KM389229.1
26914.0	6088.0	0.2667	LEJB01000032.1	KM389278.1
26914.0	6088.0	0.2667	LEJB01000032.1	KM389279.1
26914.0	6088.0	0.2667	LEJB01000032.1	KM389274.1
26914.0	6088.0	0.2667	LEJB01000032.1	KM389277.1
26914.0	6088.0	0.2667	LEJB01000032.1	KM389276.1
26914.0	6088.0	0.2667	LEJB01000032.1	KM389273.1
26914.0	6088.0	0.2667	LEJB01000032.1	KM389275.1
26914.0	1681.0	0.3329	LEJB01000032.1	KT968831.1
26914.0	2281.0	0.553	LEJB01000032.1	JX495042.1
26914.0	3429.0	0.5992	LEJB01000032.1	JN808773.1
26914.0	1295.0	0.6705	LEJB01000032.1	HM624080.1
26914.0	4833.0	0.6705	LEJB01000032.1	KT968832.1
26914.0	6080.0	0.6705	LEJB01000032.1	KM389462.1
26914.0	7668.0	0.6705	LEJB01000032.1	MH643778.1
26914.0	976.0	0.9084	LEJB01000032.1	JX434030.1
26914.0	2032.0	0.9084	LEJB01000032.1	KU199709.1
26914.0	560.0	1.016	LEJB01000032.1	EU272036.1
26914.0	931.0	1.016	LEJB01000032.1	JX434032.1
26914.0	6085.0	1.016	LEJB01000032.1	KM389464.1
26914.0	7667.0	1.016	LEJB01000032.1	MH643777.1
26915.0	560.0	0.01314	LEJB01000054.1	EU272036.1
26915.0	976.0	0.01314	LEJB01000054.1	JX434030.1
26915.0	1419.0	0.01314	LEJB01000054.1	KJ477077.1
26915.0	6076.0	0.01314	LEJB01000054.1	KM389460.1
26915.0	6085.0	0.01314	LEJB01000054.1	KM389464.1
26915.0	6088.0	0.01314	LEJB01000054.1	KM389278.1
26915.0	6088.0	0.01314	LEJB01000054.1	KM389279.1
26915.0	6088.0	0.01314	LEJB01000054.1	KM389274.1
26915.0	6088.0	0.01314	LEJB01000054.1	KM389277.1
26915.0	6088.0	0.01314	LEJB01000054.1	KM389276.1
26915.0	6088.0	0.01314	LEJB01000054.1	KM389273.1
26915.0	6088.0	0.01314	LEJB01000054.1	KM389275.1
26915.0	7667.0	0.01314	LEJB01000054.1	MH643777.1
26916.0	560.0	0.01314	LEJC01000009.1	EU272036.1
26916.0	976.0	0.01314	LEJC01000009.1	JX434030.1
26916.0	1419.0	0.01314	LEJC01000009.1	KJ477077.1
26916.0	6076.0	0.01314	LEJC01000009.1	KM389460.1
26916.0	6085.0	0.01314	LEJC01000009.1	KM389464.1
26916.0	6088.0	0.01314	LEJC01000009.1	KM389278.1
26916.0	6088.0	0.01314	LEJC01000009.1	KM389279.1
26916.0	6088.0	0.01314	LEJC01000009.1	KM389274.1
26916.0	6088.0	0.01314	LEJC01000009.1	KM389277.1
26916.0	6088.0	0.01314	LEJC01000009.1	KM389276.1
26916.0	6088.0	0.01314	LEJC01000009.1	KM389273.1
26916.0	6088.0	0.01314	LEJC01000009.1	KM389275.1
26916.0	7667.0	0.01314	LEJC01000009.1	MH643777.1
26917.0	1245.0	0.00047599999999999997	LEJC01000019.1	HG798806.1
26917.0	6098.0	0.0012490000000000001	LEJC01000019.1	KM389459.1
26917.0	6135.0	0.0012490000000000001	LEJC01000019.1	KM389461.1
26917.0	2023.0	0.006174	LEJC01000019.1	KU199708.1
26917.0	995.0	0.02949	LEJC01000019.1	JX434031.1
26917.0	6079.0	0.02949	LEJC01000019.1	KM389243.1
26917.0	6079.0	0.02949	LEJC01000019.1	KM389246.1
26917.0	6079.0	0.02949	LEJC01000019.1	KM389245.1
26917.0	6079.0	0.02949	LEJC01000019.1	KM389242.1
26917.0	6079.0	0.02949	LEJC01000019.1	KM389244.1
26917.0	1681.0	0.07425	LEJC01000019.1	KT968831.1
26917.0	757.0	0.3571	LEJC01000019.1	JQ762257.1
26917.0	1565.0	0.3571	LEJC01000019.1	KM233689.1
26917.0	3403.0	0.3571	LEJC01000019.1	JQ067085.2
26917.0	3430.0	0.3571	LEJC01000019.1	JN811560.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389326.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389328.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389333.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389331.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389334.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389335.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389327.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389329.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389332.1
26917.0	6074.0	0.3571	LEJC01000019.1	KM389330.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389340.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389347.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389342.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389344.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389338.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389343.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389336.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389345.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389339.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389346.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389341.1
26917.0	6081.0	0.3571	LEJC01000019.1	KM389337.1
26917.0	3450.0	0.6502	LEJC01000019.1	JX403939.1
26917.0	2281.0	0.6512	LEJC01000019.1	JX495042.1
26917.0	6078.0	0.6512	LEJC01000019.1	KM389233.1
26917.0	6078.0	0.6512	LEJC01000019.1	KM389234.1
26917.0	6078.0	0.6512	LEJC01000019.1	KM389236.1
26917.0	6078.0	0.6512	LEJC01000019.1	KM389235.1
26920.0	560.0	0.01314	LEJD01000004.1	EU272036.1
26920.0	976.0	0.01314	LEJD01000004.1	JX434030.1
26920.0	1419.0	0.01314	LEJD01000004.1	KJ477077.1
26920.0	6076.0	0.01314	LEJD01000004.1	KM389460.1
26920.0	6085.0	0.01314	LEJD01000004.1	KM389464.1
26920.0	6088.0	0.01314	LEJD01000004.1	KM389278.1
26920.0	6088.0	0.01314	LEJD01000004.1	KM389279.1
26920.0	6088.0	0.01314	LEJD01000004.1	KM389274.1
26920.0	6088.0	0.01314	LEJD01000004.1	KM389277.1
26920.0	6088.0	0.01314	LEJD01000004.1	KM389276.1
26920.0	6088.0	0.01314	LEJD01000004.1	KM389273.1
26920.0	6088.0	0.01314	LEJD01000004.1	KM389275.1
26920.0	7667.0	0.01314	LEJD01000004.1	MH643777.1
26921.0	1245.0	3.633e-05	LEJD01000059.1	HG798806.1
26921.0	6098.0	7.593e-05	LEJD01000059.1	KM389459.1
26921.0	6135.0	7.593e-05	LEJD01000059.1	KM389461.1
26921.0	2023.0	0.002132	LEJD01000059.1	KU199708.1
26921.0	3430.0	0.003597	LEJD01000059.1	JN811560.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389340.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389347.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389342.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389344.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389338.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389343.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389336.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389345.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389339.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389346.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389341.1
26921.0	6081.0	0.003597	LEJD01000059.1	KM389337.1
26921.0	6079.0	0.005526	LEJD01000059.1	KM389243.1
26921.0	6079.0	0.005526	LEJD01000059.1	KM389246.1
26921.0	6079.0	0.005526	LEJD01000059.1	KM389245.1
26921.0	6079.0	0.005526	LEJD01000059.1	KM389242.1
26921.0	6079.0	0.005526	LEJD01000059.1	KM389244.1
26921.0	995.0	0.006209	LEJD01000059.1	JX434031.1
26921.0	1565.0	0.012759999999999999	LEJD01000059.1	KM233689.1
26921.0	757.0	0.01433	LEJD01000059.1	JQ762257.1
26921.0	3403.0	0.01433	LEJD01000059.1	JQ067085.2
26921.0	6074.0	0.01433	LEJD01000059.1	KM389326.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389328.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389333.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389331.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389334.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389335.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389327.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389329.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389332.1
26921.0	6074.0	0.01433	LEJD01000059.1	KM389330.1
26921.0	198.0	0.05041	LEJD01000059.1	AY394005.1
26921.0	2142.0	0.06567	LEJD01000059.1	KX198612.1
26921.0	1514.0	0.06894	LEJD01000059.1	LN610590.1
26921.0	1408.0	0.1284	LEJD01000059.1	KF475786.1
26921.0	961.0	0.1562	LEJD01000059.1	JX434033.1
26921.0	1555.0	0.1748	LEJD01000059.1	HE584812.1
26921.0	471.0	0.1751	LEJD01000059.1	DQ873690.1
26921.0	6485.0	0.1751	LEJD01000059.1	KU199707.1
26921.0	373.0	0.1958	LEJD01000059.1	DQ631426.1
26921.0	1419.0	0.2381	LEJD01000059.1	KJ477077.1
26921.0	6076.0	0.2381	LEJD01000059.1	KM389460.1
26921.0	6077.0	0.2544	LEJD01000059.1	KM389231.1
26921.0	6077.0	0.2544	LEJD01000059.1	KM389230.1
26921.0	6077.0	0.2544	LEJD01000059.1	KM389232.1
26921.0	6077.0	0.2544	LEJD01000059.1	KM389229.1
26921.0	6088.0	0.2667	LEJD01000059.1	KM389278.1
26921.0	6088.0	0.2667	LEJD01000059.1	KM389279.1
26921.0	6088.0	0.2667	LEJD01000059.1	KM389274.1
26921.0	6088.0	0.2667	LEJD01000059.1	KM389277.1
26921.0	6088.0	0.2667	LEJD01000059.1	KM389276.1
26921.0	6088.0	0.2667	LEJD01000059.1	KM389273.1
26921.0	6088.0	0.2667	LEJD01000059.1	KM389275.1
26921.0	1681.0	0.3329	LEJD01000059.1	KT968831.1
26921.0	2281.0	0.553	LEJD01000059.1	JX495042.1
26921.0	3429.0	0.5992	LEJD01000059.1	JN808773.1
26921.0	1295.0	0.6705	LEJD01000059.1	HM624080.1
26921.0	4833.0	0.6705	LEJD01000059.1	KT968832.1
26921.0	6080.0	0.6705	LEJD01000059.1	KM389462.1
26921.0	7668.0	0.6705	LEJD01000059.1	MH643778.1
26921.0	976.0	0.9084	LEJD01000059.1	JX434030.1
26921.0	2032.0	0.9084	LEJD01000059.1	KU199709.1
26921.0	560.0	1.016	LEJD01000059.1	EU272036.1
26921.0	931.0	1.016	LEJD01000059.1	JX434032.1
26921.0	6085.0	1.016	LEJD01000059.1	KM389464.1
26921.0	7667.0	1.016	LEJD01000059.1	MH643777.1
26922.0	1245.0	3.633e-05	LEJE01000033.1	HG798806.1
26922.0	6098.0	7.593e-05	LEJE01000033.1	KM389459.1
26922.0	6135.0	7.593e-05	LEJE01000033.1	KM389461.1
26922.0	2023.0	0.002132	LEJE01000033.1	KU199708.1
