qset	tset	eval	qsetname	tsetname	Count
6456.0	677.0	399.7	AVKO01000159.1	GU949551.1	1
6459.0	677.0	0.008154	AVKO01000207.1	GU949551.1	1
6465.0	677.0	0.00020180000000000003	AVKP01000043.1	GU949551.1	1
14958.0	677.0	0.3634	JH379325.1	GU949551.1	1
6334.0	677.0	0.1781	AVJQ01000016.1	GU949551.1	1
13714.0	677.0	0.4848	GG770713.1	GU949551.1	1
6730.0	677.0	0.045689999999999995	AVMM01000046.1	GU949551.1	2
6747.0	677.0	358.4	AVMP01000038.1	GU949551.1	1
6750.0	677.0	635.0	AVMQ01000050.1	GU949551.1	1
20122.0	677.0	37.56	JXBQ01000022.1	GU949551.1	1
383.0	677.0	45.26	ADEI01000089.1	GU949551.1	1
6683.0	677.0	0.3615	AVME01000033.1	GU949551.1	1
21421.0	700.0	109.4	KB849842.1	HE806280.1	1
14764.0	700.0	1.935e-10	JFXH01000002.1	HE806280.1	1
28862.0	700.0	1075.0	LLFI01000142.1	HE806280.1	1
14688.0	700.0	0.1867	JFDB01000077.1	HE806280.1	1
10441.0	720.0	58.62	CP000312.1	JQ660954.1	1
10251.0	720.0	0.009307	CM001477.1	JQ660954.1	1
127.0	720.0	1256.0	ABDV01000023.1	JQ660954.1	1
11702.0	790.0	6.402000000000001e-10	CP007540.1	JQ806764.1	2
13759.0	795.0	4.49e-19	GL384111.1	JX262217.1	1
28859.0	881.0	8.715e-08	LLFE01000193.1	JX403940.1	1
6913.0	881.0	1.854	AVST01000019.1	JX403940.1	1
28282.0	923.0	116.4	LIPU01000003.1	JX104231.1	1
1133.0	1159.0	9.295e-10	AFYO01000010.1	KC171647.1	1
19708.0	1159.0	6.124e-05	JVNI01000061.1	KC171647.1	1
19709.0	1159.0	1.97	JVNI01000080.1	KC171647.1	1
4201.0	1159.0	2634.0	AP011548.1	KC171647.1	2
7549.0	1159.0	7.236e-05	AZCT01000006.1	KC171647.1	1
22112.0	1486.0	7824.0	KE351559.1	JX193904.1	1
13759.0	1585.0	2.609e-15	GL384111.1	KJ578791.1	1
8742.0	1590.0	4602.0	BBVZ01000003.1	KP010268.1	1
7183.0	1633.0	1.775e-06	AXZT01000004.1	KR337652.1	1
13755.0	1638.0	0.8022	GL383090.1	KR337643.1	1
13759.0	1644.0	3.202e-16	GL384111.1	KR337654.1	1
1839.0	1690.0	2.727e-07	AJFJ01000041.1	KT206225.1	1
13759.0	1714.0	2.9139999999999996e-16	GL384111.1	KT934381.1	1
10566.0	1773.0	44.52	CP000934.1	KR537871.1	1
17289.0	1773.0	0.05176	JPOJ01000001.1	KR537871.1	1
11427.0	1858.0	1.695	CP006957.1	KP137433.1	1
17243.0	1858.0	2.475e-14	JPIZ01000015.1	KP137433.1	2
29677.0	1865.0	7824.0	LOFI01000013.1	KP994596.1	1
12100.0	1955.0	1236.0	CP011098.1	KP137437.1	2
11290.0	1955.0	6.3700000000000006e-15	CP004753.1	KP137437.1	2
7183.0	2069.0	5.1929999999999996e-08	AXZT01000004.1	KR347354.1	1
7183.0	2099.0	1.396e-07	AXZT01000004.1	KR347353.1	1
12213.0	2116.0	2301.0	CP012148.1	KU848186.1	1
19620.0	2116.0	24.06	JVJA01000309.1	KU848186.1	1
1133.0	2116.0	6.363e-05	AFYO01000010.1	KU848186.1	1
1143.0	2116.0	5.342e-05	AFYU01000085.1	KU848186.1	1
19708.0	2116.0	7.7139999999999995	JVNI01000061.1	KU848186.1	1
26092.0	2116.0	7824.0	LCUN01000011.1	KU848186.1	1
13759.0	2128.0	1.243e-11	GL384111.1	KR347355.1	1
18929.0	2208.0	2541.0	JTSO01000106.1	KU535860.1	1
22683.0	2208.0	7824.0	KI519264.1	KU535860.1	1
19317.0	2220.0	7824.0	JUNI01000052.1	KT337352.1	1
19569.0	2220.0	7824.0	JVFV01000043.1	KT337352.1	1
11722.0	3466.0	103.0	CP007631.2	JX409895.1	1
9966.0	3466.0	2165.0	CDEM01000007.1	JX409895.1	1
9969.0	3466.0	0.4595	CDEQ01000003.1	JX409895.1	1
3419.0	3466.0	0.8666	ANDZ01000015.1	JX409895.1	1
3425.0	3466.0	7824.0	ANEF01000033.1	JX409895.1	1
14115.0	3466.0	317.2	HF952106.1	JX409895.1	1
19364.0	3466.0	536.3	JUQU01000027.1	JX409895.1	1
541.0	3466.0	3092.0	AE009948.1	JX409895.1	1
26108.0	3466.0	1684.0	LCVA01000008.1	JX409895.1	1
25987.0	3466.0	14.92	LBKM01000019.1	JX409895.1	1
1710.0	3466.0	0.005174	AIDX01000001.2	JX409895.1	1
26014.0	3466.0	2966.0	LBLJ01000018.1	JX409895.1	1
9927.0	3466.0	0.1042	CDCS01000053.1	JX409895.1	1
2705.0	3466.0	0.2827	ALQM01000020.1	JX409895.1	1
3387.0	3466.0	1353.0	ANCY01000011.1	JX409895.1	1
18926.0	3486.0	552.9	JTSM01000100.1	KC262634.1	1
18947.0	3486.0	409.8	JTTE01000010.1	KC262634.1	1
29807.0	3486.0	155.3	LORB01000051.1	KC262634.1	1
12552.0	3486.0	349.5	CUYA01000041.1	KC262634.1	1
19571.0	3486.0	1503.0	JVFY01000049.1	KC262634.1	1
19039.0	3486.0	0.4353	JTXZ01000002.1	KC262634.1	1
19054.0	3486.0	30.15	JTYW01000009.1	KC262634.1	1
19071.0	3486.0	1.038e-09	JTZU01000022.1	KC262634.1	1
19095.0	3486.0	0.001854	JUAR01000001.1	KC262634.1	1
22683.0	3486.0	0.1744	KI519264.1	KC262634.1	1
29012.0	3486.0	7824.0	LLLU01000053.1	KC262634.1	1
29022.0	3486.0	0.003274	LLMP01000028.1	KC262634.1	1
29178.0	3486.0	5.679e-05	LLVD01000012.1	KC262634.1	1
29100.0	3486.0	34.15	LLQU01000009.1	KC262634.1	1
18826.0	3486.0	7824.0	JTOY01000016.1	KC262634.1	1
18859.0	3486.0	7.897	JTQB01000015.1	KC262634.1	1
18810.0	3486.0	7824.0	JTOD01000023.1	KC262634.1	1
18762.0	3486.0	0.000399	JTMH01000042.1	KC262634.1	1
28789.0	3486.0	1.1740000000000002	LKPS01000012.1	KC262634.1	1
18929.0	3510.0	7824.0	JTSO01000106.1	KC900378.1	1
18964.0	3510.0	0.4538	JTTW01000020.1	KC900378.1	1
18999.0	3510.0	7824.0	JTVR01000023.1	KC900378.1	1
16111.0	3510.0	2.046	JMBR02000020.1	KC900378.1	2
28606.0	3510.0	155.0	LJNV01000038.1	KC900378.1	1
28661.0	3510.0	88.92	LJZG01000084.1	KC900378.1	1
28665.0	3510.0	0.6016	LJZG01000292.1	KC900378.1	1
19071.0	3510.0	5.644e-09	JTZU01000022.1	KC900378.1	2
19075.0	3510.0	260.8	JTZY01000006.1	KC900378.1	1
19080.0	3510.0	7824.0	JUAG01000011.1	KC900378.1	1
19082.0	3510.0	0.6422	JUAH01000016.1	KC900378.1	1
19093.0	3510.0	0.05425	JUAQ01000013.1	KC900378.1	1
19095.0	3510.0	0.01108	JUAR01000001.1	KC900378.1	1
19099.0	3510.0	1.063	JUAW01000038.1	KC900378.1	1
29154.0	3510.0	141.2	LLUE01000013.1	KC900378.1	1
29175.0	3510.0	4698.0	LLVB01000043.1	KC900378.1	1
18762.0	3510.0	1.2590000000000001e-06	JTMH01000042.1	KC900378.1	1
5446.0	3598.0	4.992	ATSZ01000017.1	KP137439.1	1
11330.0	3598.0	316.9	CP006573.1	KP137439.1	1
12100.0	3598.0	1.041	CP011098.1	KP137439.1	2
11290.0	3598.0	2.065e-08	CP004753.1	KP137439.1	3
17243.0	3598.0	9.27e-10	JPIZ01000015.1	KP137439.1	1
344.0	3598.0	1.732e-05	ACZX01000015.1	KP137439.1	2
10806.0	3637.0	1.087e-12	CP002005.1	KR093641.1	1
721.0	3637.0	0.2978	AERC01000011.1	KR093641.1	2
727.0	3637.0	7.124e-08	AERI01000011.1	KR093641.1	1
728.0	3637.0	284.2	AERI01000023.1	KR093641.1	1
10250.0	3669.0	1.568e-05	CM001475.1	KR537872.1	1
17289.0	3669.0	0.05176	JPOJ01000001.1	KR537872.1	3
9861.0	3962.0	2.711e-20	CCYV01000047.1	KX620752.1	4
9865.0	3962.0	0.6403	CCYY01000017.1	KX620752.1	2
9868.0	3962.0	0.1748	CDAB01000042.1	KX620752.1	1
9869.0	3962.0	5.453e-09	CDAB01000043.1	KX620752.1	2
9870.0	3962.0	0.0008586	CDAB01000048.1	KX620752.1	1
9873.0	3962.0	6.989999999999999e-09	CDAD01000051.1	KX620752.1	2
9874.0	3962.0	7.591e-13	CDAE01000047.1	KX620752.1	3
9876.0	3962.0	4.0469999999999995e-23	CDAH01000045.1	KX620752.1	3
13422.0	3964.0	0.0001644	FN806773.1	KX620754.1	1
9852.0	3964.0	9.634e-08	CCYP01000076.1	KX620754.1	5
9861.0	3964.0	1.6300000000000002e-25	CCYV01000047.1	KX620754.1	7
9869.0	3964.0	10.21	CDAB01000043.1	KX620754.1	1
9870.0	3964.0	10.26	CDAB01000048.1	KX620754.1	1
9874.0	3964.0	2.548e-05	CDAE01000047.1	KX620754.1	1
9876.0	3964.0	1.721e-10	CDAH01000045.1	KX620754.1	2
13297.0	4005.0	1144.0	FBHF01000015.1	KX879627.1	1
22916.0	4824.0	663.9	KI913085.1	GQ478087.1	1
1892.0	4836.0	97.18	AJKX01000088.1	HQ110083.1	1
11702.0	301.0	0.03095	CP007540.1	AY736146.1	2
11478.0	301.0	0.03095	CP007222.1	AY736146.1	1
19535.0	358.0	1472.0	JVDQ01000016.1	AY131267.2	1
19620.0	358.0	68.45	JVJA01000309.1	AY131267.2	1
19708.0	358.0	0.00854	JVNI01000061.1	AY131267.2	1
26092.0	358.0	0.153	LCUN01000011.1	AY131267.2	1
9502.0	869.0	11.9	CCEU01000003.1	EU409559.1	2
1266.0	869.0	3.512e-08	AGHW01000052.1	EU409559.1	4
1207.0	869.0	2.052e-11	AGFO01000018.1	EU409559.1	6
29547.0	1163.0	74.94	LNDH01000005.1	KF669648.1	1
18008.0	2292.0	0.01973	JRGH01000002.1	KM983333.1	1
12032.0	3963.0	5.8310000000000005e-12	CP010341.1	KX620753.1	1
9857.0	3963.0	7824.0	CCYR01000058.1	KX620753.1	1
9861.0	3963.0	5.2079999999999996e-18	CCYV01000047.1	KX620753.1	2
9869.0	3963.0	207.3	CDAB01000043.1	KX620753.1	1
9874.0	3963.0	0.00017790000000000001	CDAE01000047.1	KX620753.1	2
9876.0	3963.0	1.131e-07	CDAH01000045.1	KX620753.1	1
29250.0	3963.0	1.066e-13	LM676445.1	KX620753.1	1
15105.0	5816.0	0.003415	JH791835.1	CP013282.1	1
526.0	0.0	2.032e-11	AE000666.1	AF065411.1	2
10719.0	4.0	25.1	CP001710.1	AF301375.1	1
4203.0	4.0	0.000145	AP011952.1	AF301375.1	3
526.0	4.0	4.019e-15	AE000666.1	AF301375.1	3
26078.0	203.0	4.39	LCTI01000061.1	AY027935.1	1
8740.0	248.0	26.04	BBVU01000023.1	AF547987.1	1
5855.0	342.0	0.09633	AVGM01000060.1	AY855346.1	1
6268.0	342.0	0.3731	AVJE01000070.1	AY855346.1	1
18076.0	815.0	0.00011140000000000001	JRMH01000001.1	JQ177065.1	3
19267.0	815.0	0.2386	JUJN01000002.1	JQ177065.1	3
19268.0	815.0	1.5659999999999998	JUJN01000005.1	JQ177065.1	1
16146.0	815.0	176.9	JMDL01000019.1	JQ177065.1	1
12370.0	815.0	5.092	CP013990.1	JQ177065.1	1
3739.0	815.0	7824.0	AODU01000016.1	JQ177065.1	1
25364.0	815.0	609.4	KN151107.1	JQ177065.1	1
26237.0	826.0	15.46	LDBW01000016.1	JQ086377.1	1
9293.0	6498.0	758.0	CAUJ01000008.1	KT337351.1	1
19405.0	6498.0	7824.0	JUTP01000136.1	KT337351.1	1
19333.0	362.0	911.9	JUOD01000149.1	DQ163915.1	1
19036.0	362.0	137.3	JTXW01000028.1	DQ163915.1	1
1434.0	411.0	1.2670000000000001	AHLA01000017.1	DQ834250.1	1
10396.0	411.0	6.234	CP000029.1	DQ834250.1	1
10803.0	470.0	76.45	CP002002.1	DQ003640.1	1
11338.0	470.0	0.0007185	CP006591.1	DQ003640.1	1
13398.0	470.0	2338.0	FM211688.1	DQ003640.1	1
12357.0	470.0	0.000226	CP013722.1	DQ003640.1	1
2463.0	470.0	1018.0	AL592022.1	DQ003640.1	1
12863.0	470.0	12.63	CYVB01000002.1	DQ003640.1	1
14996.0	470.0	0.0007721	JH556647.1	DQ003640.1	1
13472.0	470.0	7824.0	FR720325.1	DQ003640.1	1
9357.0	470.0	0.07404	CBVW010000002.1	DQ003640.1	1
17131.0	470.0	3.415	JOWY01000010.1	DQ003640.1	1
21004.0	470.0	29.21	JZCS01000010.1	DQ003640.1	1
11932.0	470.0	883.0	CP009575.1	DQ003640.1	1
13409.0	540.0	6.306999999999999e-29	FN557490.1	EU855793.1	1
11258.0	847.0	7824.0	CP004020.1	HQ396194.1	1
13484.0	1434.0	7.406e-05	FR821777.2	KJ140076.1	1
14851.0	1434.0	0.00215	JGHK01000053.1	KJ140076.1	1
12767.0	4020.0	0.016659999999999998	CXXK01000008.1	GU196279.1	1
534.0	65.0	2.3969999999999998e-33	AE006641.1	HG322870.1	9
10664.0	65.0	1.959e-30	CP001399.1	HG322870.1	1
29645.0	65.0	3.988e-09	LOBW01000074.1	HG322870.1	1
302.0	65.0	47.67	ACUK01000006.1	HG322870.1	1
303.0	65.0	1.172	ACUK01000010.1	HG322870.1	1
305.0	65.0	1.472e-08	ACUK01000096.1	HG322870.1	4
307.0	65.0	2.607e-14	ACUK01000159.1	HG322870.1	4
10923.0	70.0	1.3900000000000002e-09	CP002535.1	KP282678.1	1
307.0	70.0	6.4539999999999994e-09	ACUK01000159.1	KP282678.1	1
10372.0	171.0	2101.0	CM002372.1	U88974.1	1
10380.0	171.0	1.37e-06	CM003136.1	U88974.1	1
10873.0	171.0	229.7	CP002340.1	U88974.1	2
6559.0	840.0	1353.0	AVLG01000037.1	JX145341.1	1
6121.0	840.0	7824.0	AVIE01000255.1	JX145341.1	1
6460.0	840.0	0.6475	AVKO01000372.1	JX145341.1	1
5983.0	840.0	124.3	AVHH01000114.1	JX145341.1	1
14958.0	840.0	149.2	JH379325.1	JX145341.1	1
13409.0	1070.0	207.2	FN557490.1	JX120799.2	1
20440.0	1070.0	7824.0	JYOM01000001.1	JX120799.2	1
17127.0	1070.0	0.001505	JOWG01000009.1	JX120799.2	1
11933.0	1070.0	0.024069999999999998	CP009576.1	JX120799.2	1
19812.0	1253.0	0.1601	JVXA01000088.1	KF929199.1	1
21367.0	1253.0	0.04238	KB821726.1	KF929199.1	1
19410.0	1253.0	1.79	JUTX01000063.1	KF929199.1	1
19903.0	1386.0	3.5989999999999998	JWEO01000043.1	KJ804259.1	1
19812.0	1386.0	2.33e-07	JVXA01000088.1	KJ804259.1	1
21367.0	1386.0	0.0009803	KB821726.1	KJ804259.1	1
19410.0	1386.0	0.1529	JUTX01000063.1	KJ804259.1	1
10492.0	1422.0	0.0018899999999999998	CP000627.1	KJ572845.2	2
349.0	1422.0	7.078e-31	ADAI01000033.1	KJ572845.2	5
20415.0	1430.0	1050.0	JYJO01000011.1	KJ535722.1	1
7440.0	1675.0	34.43	AYUP01000237.1	KT630649.1	1
27912.0	1675.0	1.273e-06	LHKY01000024.1	KT630649.1	2
11698.0	1675.0	23.93	CP007533.1	KT630649.1	1
11702.0	1675.0	2785.0	CP007540.1	KT630649.1	1
28110.0	1675.0	473.4	LHTJ01000011.1	KT630649.1	3
28185.0	1675.0	0.3977	LIMK01000004.1	KT630649.1	1
20432.0	1959.0	233.4	JYNK01000007.1	LN681539.1	1
5853.0	1959.0	9.866e-05	AVGL01000047.1	LN681539.1	1
457.0	2055.0	2.087e-06	ADOA02000065.1	GQ866233.1	3
11151.0	2055.0	7.401000000000001e-10	CP003496.1	GQ866233.1	9
615.0	2055.0	8.009	AEJK02000019.1	GQ866233.1	1
617.0	2055.0	2.5869999999999997	AEJK02000067.1	GQ866233.1	1
22505.0	2055.0	0.1499	KE952598.1	GQ866233.1	1
22894.0	2083.0	66.51	KI912988.1	KX284704.1	1
23016.0	3567.0	4.232e-05	KK211324.1	KJ545483.2	1
10492.0	3567.0	0.0018899999999999998	CP000627.1	KJ545483.2	1
15714.0	3567.0	181.4	JIDL01000026.1	KJ545483.2	3
15720.0	3567.0	4.766	JIDQ01000069.1	KJ545483.2	4
14721.0	3567.0	3516.0	JFGR01000030.1	KJ545483.2	1
29817.0	3567.0	4.014e-12	LOSM01000005.1	KJ545483.2	5
13741.0	3567.0	5.721e-32	GG774559.1	KJ545483.2	6
25957.0	3567.0	403.1	LBGO01000039.1	KJ545483.2	1
26089.0	3567.0	23.27	LCUG01000058.1	KJ545483.2	1
349.0	3567.0	5.1879999999999996e-21	ADAI01000033.1	KJ545483.2	5
354.0	3567.0	6.240999999999999e-21	ADBD01000007.1	KJ545483.2	6
9868.0	3960.0	0.002781	CDAB01000042.1	KX620749.1	1
9876.0	3960.0	1.341e-20	CDAH01000045.1	KX620749.1	1
5099.0	398.0	0.0003235	ARWR01000001.1	DQ114220.1	3
10367.0	398.0	4378.0	CM002276.1	DQ114220.1	2
11033.0	398.0	0.03926	CP003022.1	DQ114220.1	7
29539.0	398.0	154.8	LNCO01000001.1	DQ114220.1	1
29540.0	398.0	8.969	LNCO01000018.1	DQ114220.1	3
10262.0	398.0	33.7	CM001581.1	DQ114220.1	1
14801.0	711.0	2895.0	JGDA01000278.1	HE608841.1	1
13469.0	711.0	215.4	FQ312004.1	HE608841.1	1
15720.0	873.0	0.1157	JIDQ01000069.1	JQ177064.1	1
25957.0	873.0	7.536e-05	LBGO01000039.1	JQ177064.1	1
26090.0	873.0	0.1878	LCUG01000085.1	JQ177064.1	1
22177.0	1696.0	2.583e-06	KE384099.1	KP282676.1	1
10131.0	3490.0	0.4946	CEGO01000019.1	KC413987.1	2
10152.0	3490.0	6.521	CEJA01000039.1	KC413987.1	1
10145.0	3494.0	550.6	CEIE01000024.1	KC348599.1	1
10105.0	3494.0	1.978e-05	CEDZ01000056.1	KC348599.1	1
11763.0	3656.0	0.04118	CP008804.1	KR093629.1	1
723.0	3656.0	1.242e-05	AERF01000052.1	KR093629.1	1
730.0	3656.0	261.7	AERJ01000008.1	KR093629.1	1
10132.0	4989.0	7.582999999999999	CEGT01000052.1	KC581799.1	1
1426.0	8.0	3.823e-07	AHJR01000001.1	AY423772.1	1
10667.0	8.0	1.476	CP001402.1	AY423772.1	1
1417.0	8.0	5.086	AHJM01000002.1	AY423772.1	1
29677.0	157.0	7824.0	LOFI01000013.1	AF155037.1	1
10803.0	433.0	594.4	CP002002.1	DQ003639.1	1
29181.0	433.0	210.2	LLVR01000024.1	DQ003639.1	1
11932.0	433.0	304.5	CP009575.1	DQ003639.1	2
7018.0	1692.0	0.2895	AWUB01000052.1	KM289195.1	1
7019.0	1692.0	7824.0	AWUD01000008.1	KM289195.1	1
19692.0	1692.0	0.016030000000000003	JVMI01000038.1	KM289195.1	1
961.0	1692.0	9.601	AFIN01000106.1	KM289195.1	1
14162.0	1692.0	97.21	HG316453.2	KM289195.1	2
26219.0	1692.0	116.4	LDAF01000017.1	KM289195.1	1
2814.0	1692.0	7824.0	ALUF01000027.1	KM289195.1	1
4189.0	1692.0	5.705e-06	AP011114.1	KM289195.1	1
13865.0	1692.0	7824.0	GL636070.1	KM289195.1	1
10856.0	1692.0	4.313e-05	CP002215.1	KM289195.1	1
10613.0	1692.0	378.9	CP001129.1	KM289195.1	1
1097.0	1692.0	0.025639999999999996	AFUL01000001.1	KM289195.1	1
6978.0	1692.0	213.3	AWOZ01000001.1	KM289195.1	1
6989.0	1692.0	862.7	AWPG01000004.1	KM289195.1	1
14464.0	1692.0	39.23	JAUD01000020.1	KM289195.1	1
11482.0	1692.0	4394.0	CP007240.1	KM289195.1	1
3032.0	2073.0	0.1145	AMJB01000177.1	KX268652.1	1
28925.0	2073.0	685.8	LLIN01000086.1	KX268652.1	1
28858.0	2073.0	500.2	LLFE01000095.1	KX268652.1	1
28864.0	2073.0	14.9	LLFI01000269.1	KX268652.1	1
18153.0	2073.0	117.0	JRQW01000064.1	KX268652.1	1
28819.0	2073.0	1630.0	LLDK01000163.1	KX268652.1	1
14630.0	2073.0	10.13	JEWL01000011.1	KX268652.1	2
14687.0	2073.0	0.772	JFDB01000005.1	KX268652.1	3
5145.0	2073.0	0.0006217000000000001	ASGK01000008.1	KX268652.1	1
12067.0	2218.0	1419.0	CP010798.1	KU599887.1	1
14764.0	3610.0	1.3259999999999998e-08	JFXH01000002.1	KP861231.1	1
28860.0	3610.0	1.0490000000000002	LLFE01000200.1	KP861231.1	1
28813.0	3610.0	4004.0	LLCY01000206.1	KP861231.1	2
19559.0	3643.0	824.8	JVFD01000037.1	KR093646.1	1
10806.0	3649.0	3.913e-13	CP002005.1	KR093652.1	1
725.0	3649.0	7824.0	AERG01000050.1	KR093652.1	1
727.0	3649.0	0.0001952	AERI01000011.1	KR093652.1	2
14146.0	6414.0	7.957999999999999	HF999155.1	KR131711.1	1
11208.0	6414.0	2.5069999999999997e-10	CP003723.1	KR131711.1	3
14389.0	6414.0	21.77	JANB01000091.1	KR131711.1	1
5350.0	6414.0	7824.0	ATKB01000131.1	KR131711.1	1
12271.0	6414.0	367.4	CP012713.1	KR131711.1	1
16108.0	173.0	9.897999999999999e-20	JMBM01000101.1	AY133112.1	1
1144.0	271.0	7.091	AFYU01000117.1	AJ251789.2	1
19709.0	271.0	1.97	JVNI01000080.1	AJ251789.2	1
4201.0	271.0	2634.0	AP011548.1	AJ251789.2	1
13493.0	576.0	13.55	FR875178.1	FJ965538.1	2
9176.0	684.0	12.98	CAPA01000009.1	FQ482085.1	1
9181.0	684.0	729.1	CAPE01000007.1	FQ482085.1	1
12502.0	684.0	1.536	CU468135.1	FQ482085.1	1
17460.0	871.0	0.8943	JQBE01000023.1	HQ141411.1	1
16108.0	887.0	9.618e-08	JMBM01000101.1	JX556417.1	2
26299.0	1426.0	1.909e-08	LDIQ01000005.1	KJ094023.1	2
10803.0	1426.0	14.96	CP002002.1	KJ094023.1	2
11338.0	1426.0	0.0009776	CP006591.1	KJ094023.1	1
11341.0	1426.0	9.922000000000002e-12	CP006597.1	KJ094023.1	1
12357.0	1426.0	130.7	CP013722.1	KJ094023.1	1
4390.0	1426.0	0.0009776	APIB01000001.1	KJ094023.1	1
12855.0	1426.0	80.32	CYUN01000001.1	KJ094023.1	2
12863.0	1426.0	0.001013	CYVB01000002.1	KJ094023.1	1
12880.0	1426.0	0.3308	CYVP01000012.1	KJ094023.1	1
12895.0	1426.0	0.1722	CYVX01000005.1	KJ094023.1	1
13472.0	1426.0	9.922000000000002e-12	FR720325.1	KJ094023.1	1
3713.0	1426.0	7824.0	AODC01000011.1	KJ094023.1	1
17131.0	1426.0	4.7340000000000004e-07	JOWY01000010.1	KJ094023.1	3
17133.0	1426.0	7824.0	JOXD01000009.1	KJ094023.1	2
17163.0	1426.0	2.658e-08	JPCT01000002.1	KJ094023.1	1
30367.0	1426.0	1.035e-09	LSPQ01000001.1	KJ094023.1	1
30370.0	1426.0	0.024909999999999998	LSPW01000001.1	KJ094023.1	3
11932.0	1426.0	41.98	CP009575.1	KJ094023.1	1
4438.0	1487.0	160.1	APMV01000012.1	KJ802832.1	1
6050.0	1862.0	0.07219	AVHR01000122.1	LN681536.1	1
20433.0	1862.0	0.07194	JYNK01000012.1	LN681536.1	1
20434.0	1862.0	9.086999999999999e-08	JYNK01000014.1	LN681536.1	1
5838.0	1862.0	9.637999999999999e-21	AVGI01000272.1	LN681536.1	1
5860.0	1862.0	2.048e-15	AVGM01000145.1	LN681536.1	2
6022.0	1862.0	3.665	AVHN01000119.1	LN681536.1	1
6161.0	1862.0	0.1387	AVIK01000070.1	LN681536.1	1
6163.0	1862.0	0.001583	AVIK01000107.1	LN681536.1	1
6170.0	1862.0	4.724	AVIM01000041.1	LN681536.1	2
6182.0	1862.0	0.03447	AVIN01000136.1	LN681536.1	1
6701.0	1862.0	0.036789999999999996	AVMH01000050.1	LN681536.1	2
6464.0	1862.0	0.1047	AVKP01000036.1	LN681536.1	2
14959.0	1862.0	10.53	JH379326.1	LN681536.1	1
6335.0	1862.0	1.23	AVJQ01000021.1	LN681536.1	1
6747.0	1862.0	8.996e-06	AVMP01000038.1	LN681536.1	1
11338.0	1916.0	0.007673999999999999	CP006591.1	KP399678.1	1
20440.0	1916.0	916.1	JYOM01000001.1	KP399678.1	1
20414.0	1916.0	9.031e-05	JYJO01000003.1	KP399678.1	1
12855.0	1916.0	32.34	CYUN01000001.1	KP399678.1	1
12895.0	1916.0	19.11	CYVX01000005.1	KP399678.1	1
12899.0	1916.0	0.013030000000000002	CYWB01000039.1	KP399678.1	1
13472.0	1916.0	9.891	FR720325.1	KP399678.1	1
17131.0	1916.0	6.298e-05	JOWY01000010.1	KP399678.1	2
17132.0	1916.0	151.5	JOXA01000016.1	KP399678.1	1
17133.0	1916.0	201.7	JOXD01000009.1	KP399678.1	2
10248.0	1916.0	943.7	CM001469.1	KP399678.1	1
30370.0	1916.0	1.1120000000000001e-06	LSPW01000001.1	KP399678.1	2
7837.0	3776.0	4.77e-07	BA000004.3	KU665491.1	2
17130.0	6058.0	0.963	JOWJ01000008.1	KJ094028.1	1
17132.0	6058.0	1.216	JOXA01000016.1	KJ094028.1	1
30368.0	6058.0	218.7	LSPR01000003.1	KJ094027.1	1
16264.0	555.0	1.128e-18	JMZY02000213.1	FJ008913.1	1
14831.0	555.0	7824.0	JGEH01000054.1	FJ008913.1	1
11928.0	738.0	147.2	CP009557.1	JQ729992.1	1
10373.0	1110.0	122.2	CM002757.1	AB830321.1	1
9969.0	3465.0	25.37	CDEQ01000003.1	JX409894.1	1
2748.0	3465.0	97.45	ALSD01000016.1	JX409894.1	1
25987.0	3465.0	14.92	LBKM01000019.1	JX409894.1	1
3582.0	3465.0	1076.0	ANQW01000023.1	JX409894.1	1
18736.0	4457.0	0.4869	JTKW01000033.1	KF192053.1	1
18591.0	5132.0	7824.0	JSTD01000032.1	KX058879.1	1
18596.0	5132.0	50.29	JSTJ01000029.1	KX058879.1	3
16103.0	5132.0	40.45	JMBM01000078.1	KX058879.1	1
15711.0	5132.0	0.1661	JIDI01000064.1	KX058879.1	2
15712.0	5132.0	0.8635	JIDI01000065.1	KX058879.1	1
15720.0	5132.0	15.01	JIDQ01000069.1	KX058879.1	2
15722.0	5132.0	3.185	JIDQ01000190.1	KX058879.1	1
2479.0	5132.0	3.3169999999999997	ALED01000027.1	KX058879.1	1
13972.0	5132.0	4346.0	GL989070.1	KX058879.1	1
13741.0	5132.0	1.046	GG774559.1	KX058879.1	2
25959.0	5132.0	2301.0	LBGQ01000014.1	KX058879.1	1
2953.0	5132.0	0.049089999999999995	AMBR01000007.1	KX058879.1	1
2954.0	5132.0	2178.0	AMBR01000036.1	KX058879.1	1
21252.0	5132.0	0.3657	KB661299.1	KX058879.1	4
26086.0	5132.0	19.4	LCUE01000004.1	KX058879.1	1
13480.0	6306.0	0.0053560000000000005	FR746099.1	JQ807259.2	1
19535.0	1905.0	41.36	JVDQ01000016.1	KR905070.1	1
19620.0	1905.0	0.3156	JVJA01000309.1	KR905070.1	1
1133.0	1905.0	2.418e-07	AFYO01000010.1	KR905070.1	1
1144.0	1905.0	0.003854	AFYU01000117.1	KR905070.1	1
19708.0	1905.0	0.005188	JVNI01000061.1	KR905070.1	2
10392.0	110.0	75.31	CP000023.1	AF158600.2	1
10393.0	110.0	13.07	CP000024.1	AF158600.2	1
9866.0	134.0	30.81	CCYY01000032.1	AF428260.1	2
10371.0	930.0	3.9589999999999996	CM002371.1	HE861935.1	1
